CAMMENU_0EV,0EV
SETUP_FUNCTIONGUIDE_GUIDE2,Ajustes de la guía de función
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Cuadrícula
SETUP_GRIDLINE_GUIDE2,Directrices para componer tomas
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,Envoltura
SETUP_INITIALIZE,Inicializar
SETUP_INITIALIZE_GUIDE2,Repone los ajustes originales
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formatea la memoria interna
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,ESPAÑOL
SETUP_LANG_5WAY,ESPAÑOL
SETUP_LCD_RESPOINT_GUIDE2,Ajusta posición respuesta toque
SETUP_LCD_RESPOINT_GUIDE2_2,LCD
SETUP_LUNSET,Ajustes LUN
SETUP_LUNSET_GUIDE,Selecciona soporte para conectar
SETUP_LUNSET_GUIDE_2,a Mass Storage
SETUP_LUNSET_MULTI,Múltiple
SETUP_LUNSET_SINGLE,Sencillo
SETUP_MAIN1,Ajustes principales 1
SETUP_MAIN2,Ajustes principales 2
SETUP_MAIN3,Ajustes principales 3
SETUP_MARINEPACK_GUIDE2,Ajuste a activado al usar la
SETUP_MARINEPACK_GUIDE2_2,envoltura
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Monitor
SETUP_MS_COPY_CHANGE_GUIDE2,Copia todo de memoria interna
SETUP_MS_COPY_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CHANGE_GUIDE2,Cambia la carpeta para grabar
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,imagen
SETUP_MS_FOLDER_CREATE_GUIDE2,Crea una carpeta nueva
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formatea Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Bloq. c/contraseña
SETUP_PASSLOCK_GUIDE,Ajusta contraseña para bloquear
SETUP_PASSLOCK_GUIDE_2,imágs
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Obturador
SETUP_SINGLE,Sencillo
SETUP_SMILEDEMO,ModoDemoSonrisa
SETUP_SMILEDEMO_GUIDE2,Activ. para demo captador de
SETUP_SMILEDEMO_GUIDE2_2,sonrisas
SETUP_TVTYPE,TIPO TV
SETUP_TVTYPE_GUIDE2,Para seleccionar el tipo monitor
SETUP_TVTYPE_GUIDE2_2,de TV
SETUP_UPDATE,Actualizar
SETUP_USBCONNECT,Conexión USB
SETUP_USBCONNECT_GUIDE2,Modo salida cuando conecta
SETUP_USBCONNECT_GUIDE2_2,vía USB
SETUP_VERSION,Versión
SETUP_VERSION_GUIDE2,Compr. versión y actualiza
SETUP_VERSION_GUIDE2_2,firmware
SETUP_VIDEOOUT,Salida vídeo
SETUP_VIDEOOUT_GUIDE2,Salida conectado a equipo vídeo
SETUP_VIDEOOUT_GUIDE2_2,
SSMENU_10SEC,10 s
SSMENU_1SEC,1 s
SSMENU_3SEC,3 s
SSMENU_5SEC,5 s
SSMENU_ACTIVE,Activo
SSMENU_ALL,Todo
SSMENU_BASIC,Básico
SSMENU_DETAIL,Otros ajustes
SSMENU_EFFECTS,Efectos
SSMENU_FACE_BASIC,Cara 1: Básico
SSMENU_FACE_NOSTALGIC,Cara 2: Nostálgico
SSMENU_FACE_STYLISH,Cara 3: Elegante
SSMENU_IMAGE,Imagen
SSMENU_INFOLDER,Carpeta
SSMENU_INTERVAL,Intervalo
SSMENU_MUSIC,Música
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normal
SSMENU_NOSTALGIC,Nostálgico
SSMENU_REFINE,Filtro
SSMENU_REPEAT,Repetir
SSMENU_SIMPLE,Simple
SSMENU_STYLISH,Elegante
SSMENU_THIS_DATE,Esta fecha
SSMENU_THIS_EVENT,Este evento
