CAMMENU_0EV,0EV
CAMMODE_EASY,간단 촬영
CAMMODE_EASY_GUIDE,보기 쉬운 표시로
CAMMODE_EASY_GUIDE_2,전 자동 촬영
CAMMODE_FIREWORKS,불꽃
CAMMODE_FIREWORKS_GUIDE,불꽃놀이 촬영
CAMMODE_FIREWORKS_GUIDE_2,
CAMMODE_HIGHSENSITIVITY,고감도
CAMMODE_HIGHSENSITIVITY_GUIDE,플래시 없이도 저조도
CAMMODE_HIGHSENSITIVITY_GUIDE_2,환경에서 흔들림 없는 촬영
CAMMODE_HIGHSPEEDSHUTTER,고속 셔터
CAMMODE_HIGHSPEEDSHUTTER_GUIDE,빠르게 움직이는 피사체
CAMMODE_HIGHSPEEDSHUTTER_GUIDE_2,촬영
CAMMODE_LANDSCAPE,풍경
CAMMODE_LANDSCAPE_GUIDE,먼 초점의 풍경 촬영
CAMMODE_LANDSCAPE_GUIDE_2,풍경 등을 촬영
CAMMODE_MOVIE,동영상 촬영
CAMMODE_MOVIE_GUIDE,사운드 첨가
CAMMODE_MOVIE_GUIDE_2,동영상 촬영
CAMMODE_PAUTO,프로그램 자동
CAMMODE_PAUTO_GUIDE,다양한 설정이 가능한
CAMMODE_PAUTO_GUIDE_2,자동 노출
CAMMODE_SNOW,설경
CAMMODE_SNOW_GUIDE,하얀 배경을
CAMMODE_SNOW_GUIDE_2,밝게 촬영
CAMMODE_SOFTSNAP,소프트 스냅
CAMMODE_SOFTSNAP_GUIDE,인물이나 꽃 등을 우아하고
CAMMODE_SOFTSNAP_GUIDE_2,부드러운 분위기로 촬영
CAMMODE_TWILIGHT,야경
CAMMODE_TWILIGHTPORTRAIT,야간 인물
CAMMODE_TWILIGHTPORTRAIT_GUIDE,플래시를 사용해서
CAMMODE_TWILIGHTPORTRAIT_GUIDE_2,저조도에 있는 인물 촬영
CAMMODE_TWILIGHTTRIPOD_GUIDE,삼각대를 사용해서 저조도의
CAMMODE_TWILIGHTTRIPOD_GUIDE_2,장면을 촬영합니다
CAMMODE_WATER,수중
CAMMODE_WATER_GUIDE,하우징을 장착해서 수중을
CAMMODE_WATER_GUIDE_2,자연스럽게 촬영합니다
CLOCKMENU_APR,APR
CLOCKMENU_AUG,AUG
CLOCKMENU_DEC,DEC
CLOCKMENU_DMY,일-월-년
CLOCKMENU_FEB,FEB
CLOCKMENU_JAN,JAN
CLOCKMENU_JUL,JUL
CLOCKMENU_JUN,JUN
CLOCKMENU_MAR,MAR
CLOCKMENU_MAY,MAY
CLOCKMENU_MDY,월-일-년
CLOCKMENU_NOV,NOV
CLOCKMENU_OCT,OCT
CLOCKMENU_SEP,SEP
CLOCKMENU_UNKNOWN,---
CLOCKMENU_YMD,년-월-일
COM_AUTO,자동
COM_BACK,뒤로
COM_CANCEL,취소
COM_CLEAR,해제
COM_CLEARALL,전체 삭제
COM_CONTINUE,계속
COM_CREATED,작성일
COM_ENTRY,등록
COM_EXIT,종료
COM_FAST,빠름
COM_HIGH,강
COM_INTERNALMEMORY,내장 메모리
COM_LOW,약
COM_MED,중
COM_MIN,분
COM_MOVIEREC,녹화
COM_MOVIESTBY,대기
COM_MS,Memory Stick
COM_MS_AND_INTERNALMEMORY,Memory Stick ＋ 내장 메모리
COM_NOOFFILES,파일 수
COM_NORMAL,표준
COM_OFF,오프
COM_OK,확인
COM_ON,온
COM_PREVIEW,미리보기
COM_REMAIN,남은 매수
COM_SAVE,저장
COM_SLOW,느림
COM_STANDARD,표준
COM_STANDARD2,표준
COM_START,시작
COM_USBMODE,USB 모드
COM_VOLUME,음량
COU_640FINE,640 (파인)은 사용할 수 없습니다
COU_640FINE_2,
COU_AUDIOPLUGIN,음성을 출력하려면 음성용
COU_AUDIOPLUGIN_2,플러그를 연결하여 주십시오
COU_BATTERY_HEATED,카메라가 과열되었습니다
COU_BATTERY_HEATED_2,상온이 될 때까지 기다리십시오
COU_BATTERY_INFOLITHIUM,"InfoLITHIUM" 배터리 전용
COU_BATTERY_INFOLITHIUM_2,
COU_BATTERY_INVALID,호환 배터리만 사용할 수 있습니다
COU_BATTERY_INVALID_2,
COU_BGM_ERROR,뮤직 재생 에러
COU_BGM_ERROR_2,
COU_BGM_FORMATERROR,뮤직 포맷 에러
COU_BGM_FORMATERROR_2,
COU_BURST_INVALID,연사를 사용할 수 없습니다
COU_BURST_INVALID_2,
COU_CANNOTACCESS_MS,Memory Stick에 액세스 불가
COU_CANNOTACCESS_MS_2,액세스가 거부되었습니다
COU_CANNOTCREATE_FOLDERS,폴더를 더 이상 생성할
COU_CANNOTCREATE_FOLDERS_2,수 없습니다
COU_DATA_ERROR,이미지 관리 파일 에러
COU_DATA_ERROR_2,
COU_ERROR10,에러 10
COU_ERROR20,에러 20
COU_ERROR30,에러 30
COU_ERROR40,에러 40
COU_ERROR50,에러 50
COU_EXCEEDED_LIMIT,최대 매수가 선택되었습니다
COU_EXCEEDED_LIMIT_2,
COU_FILEERROR,파일 에러
COU_FILEERROR_2,
COU_FILEPROTECT,파일 보호
COU_FILEPROTECT_2,
COU_FLASHSETTING_INVALID,플래시 설정 변경 불가
COU_FLASHSETTING_INVALID_2,
COU_FOLDER_ERROR,폴더 에러
COU_FOLDER_ERROR_2,
COU_FORMATERROR_INTERNALMEMORY,내장 메모리 포맷 에러
COU_FORMATERROR_INTERNALMEMORY_2,
COU_FORMATERROR_MS,Memory Stick 포맷 에러
COU_FORMATERROR_MS_2,
COU_IMAGESIZEOVER,이미지 크기 초과
COU_IMAGESIZEOVER_2,
COU_INKERROR,잉크 에러
COU_INKERROR_2,
COU_INVALID_FILE,사용할 수 없는 파일입니다
COU_INVALID_FILE_2,
COU_INVALID_FOLDER,폴더 보기로는 이 조작을
COU_INVALID_FOLDER_2,수행할 수 없습니다
COU_INVALID_MS,이 Memory Stick에는 이미지 관리
COU_INVALID_MS_2,파일을 저장할 수 없습니다
COU_INVALID_OPERATION,작동 불가
COU_INVALID_OPERATION_HDOUT,HD(1080i) 출력 중에는
COU_INVALID_OPERATION_HDOUT_2,이 동작을 실행할 수 없습니다
COU_INVALID_OPERATION_MOVIEFILE,동영상 파일에서는
COU_INVALID_OPERATION_MOVIEFILE_2,이 동작을 실행할 수 없습니다
COU_INVALID_OPERATION_NGFILE,대응하지 않는 파일에서는
COU_INVALID_OPERATION_NGFILE_2,이 동작을 실행할 수 없습니다.
COU_INVALID_OPERATION_PICTBRIDGE,PictBridge 연결 중에는
COU_INVALID_OPERATION_PICTBRIDGE_2,이 동작을 실행할 수 없습니다
COU_INVALID_OPERATION_REMOTE,리모컨으로는
COU_INVALID_OPERATION_REMOTE_2,이 동작을 실행할 수 없습니다
COU_INVALID_OPERATION_TVOUT,TV 출력 중에는
COU_INVALID_OPERATION_TVOUT_2,이 동작을 실행할 수 없습니다
COU_LENSCAPOFF,렌즈 캡을 제거한 다음에
COU_LENSCAPOFF_2,전원을 껐다가 다시 켜십시오
COU_LENSCOVER_OPEN,렌즈 커버를 열면
COU_LENSCOVER_OPEN_2,촬영할 수 있습니다
COU_LOWINK,잉크 잔량 적음
COU_LOWINK_2,
COU_MACRO_INVALID,매크로 사용불가
COU_MACRO_INVALID_2,
COU_MEDIAERROR_INTERNALMEMORY,내장 메모리 에러
COU_MEDIAERROR_INTERNALMEMORY_2,
COU_METERING_INVALID,측광 모드 조작을 수행할 수
COU_METERING_INVALID_2,없습니다
COU_MSR_NOTUSEFUNCTION,이 Memory Stick에서는 사용할 수
COU_MSR_NOTUSEFUNCTION_2,없는 기능입니다
COU_MS_ERROR,Memory Stick을 다시
