CAMMENU_0EV,0EV
SETUP_EXPANDEDFOUCS_GUIDE2_2,ручн. фокус.
SETUP_EZOOM_GUIDE2,Установки цифр.
SETUP_EZOOM_GUIDE2_2,Масштабирования
SETUP_FLASHSYNCHRO_GUIDE2,Синхронизация вспышки
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Формат
SETUP_FUNCTIONGUIDE,Функц. справ
SETUP_FUNCTIONGUIDE_GUIDE2,Установки функц. справки
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Линия сетки
SETUP_GRIDLINE_GUIDE2,Указания для компоновки
SETUP_GRIDLINE_GUIDE2_2,снимков
SETUP_HOUSING,Корпус
SETUP_INITIALIZE,Инициализац.
SETUP_INITIALIZE_GUIDE2,Возврат к исходным установкам
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Форматирование внутренней
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,памяти
SETUP_LANG,РУССКИЙ
SETUP_LANG_5WAY,РУССКИЙ
SETUP_LCD_RESPOINT_GUIDE2,Регулир. позиц. сенсор. чувств.
SETUP_LCD_RESPOINT_GUIDE2_2,ЖКД
SETUP_LUNSET,Установки LUN
SETUP_LUNSET_GUIDE,Выбрать носитель записи для
SETUP_LUNSET_GUIDE_2,подсоединения к Mass Storage
SETUP_LUNSET_MULTI,Мульти
SETUP_LUNSET_SINGLE,Один
SETUP_MAIN1,Основные установки 1
SETUP_MAIN2,Основные установки 2
SETUP_MAIN3,Основные установки 3
SETUP_MARINEPACK_GUIDE2,Уст. ВКЛ при исп. корпуса
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Монитор
SETUP_MS_COPY_CHANGE_GUIDE2,Копир. всех изобр. с
SETUP_MS_COPY_CHANGE_GUIDE2_2,внутр. памяти
SETUP_MS_FOLDER_CHANGE_GUIDE2,Изм. папки для записи
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,изображения
SETUP_MS_FOLDER_CREATE_GUIDE2,Создать новую папку
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Форматирование Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Блокир. паролем
SETUP_PASSLOCK_GUIDE,Уст. пароль на блокир.
SETUP_PASSLOCK_GUIDE_2,изображения
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Затвор
SETUP_SINGLE,Один
SETUP_SMILEDEMO,Демо реж. улыбки
SETUP_SMILEDEMO_GUIDE2,Вкл. демо режим Smile Shutter
SETUP_SMILEDEMO_GUIDE2_2,
SETUP_TVTYPE,ТИП ЭКРАНА
SETUP_TVTYPE_GUIDE2,Выбор типа ТВ монитора.
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Обновить
SETUP_USBCONNECT,Подсоед USB
SETUP_USBCONNECT_GUIDE2,Режим вых. сигнала при
SETUP_USBCONNECT_GUIDE2_2,USB-соед.
SETUP_VERSION,Версия
SETUP_VERSION_GUIDE2,Провер. версию и обновить
SETUP_VERSION_GUIDE2_2, встр. ПО
SETUP_VIDEOOUT,Видеовыход
SETUP_VIDEOOUT_GUIDE2,Вых. сигн. при подсоед. к
SETUP_VIDEOOUT_GUIDE2_2,видеообор.
SSMENU_10SEC,10 сек
SSMENU_1SEC,1 сек
SSMENU_3SEC,3 сек
SSMENU_5SEC,5 сек
SSMENU_ACTIVE,Активный
SSMENU_ALL,Все
SSMENU_BASIC,Основной
SSMENU_DETAIL,Прочие настр
SSMENU_EFFECTS,Эффекты
SSMENU_FACE_BASIC,Лицо 1: Основной
SSMENU_FACE_NOSTALGIC,Лицо 2: Ностальгич.
SSMENU_FACE_STYLISH,Лицо 3: Стильный
SSMENU_IMAGE,Изображение
SSMENU_INFOLDER,Папка
SSMENU_INTERVAL,Интервал
SSMENU_MUSIC,музыкa
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Нормал.
SSMENU_NOSTALGIC,Ностальгич.
SSMENU_REFINE,Фильтр
SSMENU_REPEAT,Повторение
SSMENU_SIMPLE,Простой
SSMENU_STYLISH,Стильный
SSMENU_THIS_DATE,Эта дата
SSMENU_THIS_EVENT,Данное событие
