CAMMENU_0EV,0EV
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Formatera
SETUP_FUNCTIONGUIDE,Funktionsguide
SETUP_FUNCTIONGUIDE_GUIDE2,Funktionsguideinställningar
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Rutnät
SETUP_GRIDLINE_GUIDE2,Riktlinjer för bildkomposition
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,Undervattenshus
SETUP_INITIALIZE,Initialisera
SETUP_INITIALIZE_GUIDE2,Återställning till standardinställn.
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formatera internminnet
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,SVENSKA
SETUP_LANG_5WAY,SVENSKA
SETUP_LCD_RESPOINT_GUIDE2,Justera skärmens
SETUP_LCD_RESPOINT_GUIDE2_2,peksvarsposition
SETUP_LUNSET,LUN-inställningar
SETUP_LUNSET_GUIDE,Välj lagringsmedium att ansluta
SETUP_LUNSET_GUIDE_2,som Mass Storage-enhet
SETUP_LUNSET_MULTI,Multi
SETUP_LUNSET_SINGLE,Enkel
SETUP_MAIN1,Huvudinställningar 1
SETUP_MAIN2,Huvudinställningar 2
SETUP_MAIN3,Huvudinställningar 3
SETUP_MARINEPACK_GUIDE2,Slå PÅ när undervattenshuset
SETUP_MARINEPACK_GUIDE2_2,används
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Övervakning
SETUP_MS_COPY_CHANGE_GUIDE2,Kopiera alla bilder från
SETUP_MS_COPY_CHANGE_GUIDE2_2,internminnet
SETUP_MS_FOLDER_CHANGE_GUIDE2,Byt bildlagringsmapp
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CREATE_GUIDE2,Skapa en ny mapp
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formatera Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Lås med lösenord
SETUP_PASSLOCK_GUIDE,Ställ in ett lösenord för att låsa
SETUP_PASSLOCK_GUIDE_2,bilderna
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Slutare
SETUP_SINGLE,Engångs
SETUP_SMILEDEMO,Leende-demo
SETUP_SMILEDEMO_GUIDE2,Demoläget för leendeavkänning
SETUP_SMILEDEMO_GUIDE2_2,på/av
SETUP_TVTYPE,TV-TYP
SETUP_TVTYPE_GUIDE2,Aspekt för ansluten TV
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Uppdatera
SETUP_USBCONNECT,USB-anslutning
SETUP_USBCONNECT_GUIDE2,Utmatningsläge vid
SETUP_USBCONNECT_GUIDE2_2,USB-anslutning
SETUP_VERSION,Version
SETUP_VERSION_GUIDE2,Kontr. vers. och uppdatera
SETUP_VERSION_GUIDE2_2,firmware
SETUP_VIDEOOUT,Video ut
SETUP_VIDEOOUT_GUIDE2,Utmatningsläge vid
SETUP_VIDEOOUT_GUIDE2_2,videoanslutning
SSMENU_10SEC,10 s
SSMENU_1SEC,1 s
SSMENU_3SEC,3 s
SSMENU_5SEC,5 s
SSMENU_ACTIVE,Aktivt
SSMENU_ALL,Allt
SSMENU_BASIC,Grundläggande
SSMENU_DETAIL,Övriga inst.
SSMENU_EFFECTS,Effekter
SSMENU_FACE_BASIC,Ansikte1: Grundlägg.
SSMENU_FACE_NOSTALGIC,Ansikte2: Nostalgiskt
SSMENU_FACE_STYLISH,Ansikte3: Elegant
SSMENU_IMAGE,Bilder
SSMENU_INFOLDER,Mapp
SSMENU_INTERVAL,Intervall
SSMENU_MUSIC,Musik
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normalt
SSMENU_NOSTALGIC,Nostalgiskt
SSMENU_REFINE,Filtrering
SSMENU_REPEAT,Upprepa
SSMENU_SIMPLE,Enkelt
SSMENU_STYLISH,Elegant
SSMENU_THIS_DATE,Detta datum
SSMENU_THIS_EVENT,Denna händelse
