CAMMENU_0EV,0EV
SETUP_DISP_ON,Til
SETUP_DISP_OPT,Antal billeder
SETUP_DISP_PLAY,Opsætning af afspilningsskærm
SETUP_DISP_SHOOT,Opsætning af optageskærm
SETUP_DISP_WIDEZOOMSET,Bredfm. zoom
SETUP_EXPANDEDFOUCS_GUIDE2,Forstør centrum ved manuel
SETUP_EXPANDEDFOUCS_GUIDE2_2,fokus
SETUP_EZOOM_GUIDE2,Indstillinger for digital zoom
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Vælg tidsindstilling for blitz
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Format
SETUP_FUNCTIONGUIDE,Funkt. guide
SETUP_FUNCTIONGUIDE_GUIDE2,Indstillinger for funktionsguide
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Gitterlinje
SETUP_GRIDLINE_GUIDE2,Guide til sammensætning af
SETUP_GRIDLINE_GUIDE2_2,billeder
SETUP_HOUSING,Undervandshus
SETUP_INITIALIZE,Initialiser
SETUP_INITIALIZE_GUIDE2,Nulstil til standardindstillinger
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formater den interne
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,hukommelse
SETUP_LANG,DANSK
SETUP_LANG_5WAY,DANSK
SETUP_LCD_RESPOINT_GUIDE2,Justerer berøringsfølsomhed for
SETUP_LCD_RESPOINT_GUIDE2_2,LCD
SETUP_LUNSET,LUN-indstillinger
SETUP_LUNSET_GUIDE,Vælg medie der skal sluttes til
SETUP_LUNSET_GUIDE_2,Mass Storage
SETUP_LUNSET_MULTI,Multi
SETUP_LUNSET_SINGLE,Enkelt
SETUP_MAIN1,Primære indstillinger 1
SETUP_MAIN2,Primære indstillinger 2
SETUP_MAIN3,Primære indstillinger 3
SETUP_MARINEPACK_GUIDE2,Sæt til ON ved brug af
SETUP_MARINEPACK_GUIDE2_2,undervandshus
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Monitor
SETUP_MS_COPY_CHANGE_GUIDE2,Kopier alle bill. fra intern
SETUP_MS_COPY_CHANGE_GUIDE2_2,hukommelse
SETUP_MS_FOLDER_CHANGE_GUIDE2,Skift mappe til optagelser af
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,billede
SETUP_MS_FOLDER_CREATE_GUIDE2,Opret en ny mappe
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formater Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Lås m adgangskode
SETUP_PASSLOCK_GUIDE,Indstil adgangskode for låsning af
SETUP_PASSLOCK_GUIDE_2,bill.
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Lukker
SETUP_SINGLE,Enkelt
SETUP_SMILEDEMO,Smil-demotilstand
SETUP_SMILEDEMO_GUIDE2,Slå til for demotilstand for
SETUP_SMILEDEMO_GUIDE2_2,smiludløser
SETUP_TVTYPE,Tv-type
SETUP_TVTYPE_GUIDE2,Til valg af tv-skærmtype
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Opdatering
SETUP_USBCONNECT,USB-tilslut
SETUP_USBCONNECT_GUIDE2,Udgangstilst. ved tilslutning via
SETUP_USBCONNECT_GUIDE2_2,USB
SETUP_VERSION,Version
SETUP_VERSION_GUIDE2,Kontroller version og opdater
SETUP_VERSION_GUIDE2_2,firmware
SETUP_VIDEOOUT,Video ud
SETUP_VIDEOOUT_GUIDE2,Udgang ved tilslutning til
SETUP_VIDEOOUT_GUIDE2_2,videoudstyr
SSMENU_10SEC,10 sek
SSMENU_1SEC,1 sek
SSMENU_3SEC,3 sek
SSMENU_5SEC,5 sek
SSMENU_ACTIVE,Aktiv
SSMENU_ALL,Alle
SSMENU_BASIC,Basis
SSMENU_DETAIL,Andre indstill.
SSMENU_EFFECTS,Effekter
SSMENU_FACE_BASIC,Ansigt 1: Basis
SSMENU_FACE_NOSTALGIC,Ansigt 2: Nostalgisk
SSMENU_FACE_STYLISH,Ansigt 3: Stilfuld
SSMENU_IMAGE,Billede
SSMENU_INFOLDER,Mappe
SSMENU_INTERVAL,Interval
SSMENU_MUSIC,Musik
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normal
SSMENU_NOSTALGIC,Nostalgisk
SSMENU_REFINE,Filter
SSMENU_REPEAT,Gentag
SSMENU_SIMPLE,Enkel
SSMENU_STYLISH,Stilfuld
SSMENU_THIS_DATE,Denne dato
SSMENU_THIS_EVENT,Denne begivenhed
