CAMMENU_0EV,0EV
GUIDE_DEMO_TRIPOD,偵測到微光和三腳架
GUIDE_DEMO_TWILIGHT,偵測到微光
GUIDE_DEMO_TWILIGHTPORTRAIT,偵測到微光與人物
GUIDE_EFFECTLEVEL,選擇效果等級
GUIDE_EXIT_TOUCH,觸摸LCD時退出
GUIDE_LIGHTBEAM_LEVEL,選擇光芒等級
GUIDE_RANGE,選擇效果範圍
GUIDE_RESIZE,調整大小完成
GUIDE_RETOUCH_COMPLETE,修飾完成
GUIDE_RETRO_LIGHT,選擇亮度範圍
GUIDE_ROTATEIMG,觸摸要轉動的影像
GUIDE_SAVESIZE,選擇儲存的大小
GUIDE_SELECTFACE,以觸摸方式選擇面孔
GUIDE_SELECTFAV,選擇我的最愛資料夾
GUIDE_SMILEDEMO_START,選擇要開始的微笑圖示
GUIDE_SMILESHUTTER_EXIT,選擇要結束的微笑圖示
GUIDE_STARTIMG,觸摸要開始循環播放的影像
GUIDE_TOUCHFAV,觸摸我的最愛資料夾
GUIDE_TOUCHIMG,觸摸影像
GUIDE_ZOOMIN_TOUCH,觸摸要放大的點
GUIDE_ZOOMIN_TOUCHED,將觸摸的位置放大
HOME,HOME
HOME_CAM,拍攝
HOME_CAM_GUIDE2,拍攝照片或
HOME_CAM_GUIDE2_2,動態影像
HOME_COMMUNICATION,通訊
HOME_ETC_BGMTOOL,音樂工具
HOME_ETC_BGMTOOL_GUIDE2,管理循環播放的音樂
HOME_ETC_BGMTOOL_GUIDE2_2,
HOME_ETC_PRINT_GUIDE2,列印影像
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,管理記憶體
HOME_MEMORY_GUIDE2,管理記錄媒體
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,內部記憶體工具
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick工具
HOME_MEMORY_MEMORYTOOL,記憶體工具
HOME_NETWORK,網路
HOME_NETWORK_GUIDE,連線至網路
HOME_NETWORK_GUIDE_2,
