CAMMENU_0EV,0EV
SETUP_INITIALIZE,Inicializar
SETUP_INITIALIZE_GUIDE2,Repor as predefinições iniciais
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formatar a memória interna
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,PORTUGUÊS
SETUP_LANG_5WAY,PORTUGUÊS
SETUP_LCD_RESPOINT_GUIDE2,Ajusta posição toque-resposta
SETUP_LCD_RESPOINT_GUIDE2_2,LCD
SETUP_LUNSET,Definições LUN
SETUP_LUNSET_GUIDE,Seleccionar meio para ligar a
SETUP_LUNSET_GUIDE_2,Mass Storage
SETUP_LUNSET_MULTI,Múltiplas
SETUP_LUNSET_SINGLE,Simples
SETUP_MAIN1,Definições Principais 1
SETUP_MAIN2,Definições Principais 2
SETUP_MAIN3,Definições Principais 3
SETUP_MARINEPACK_GUIDE2,Definir para ON quando usar a
SETUP_MARINEPACK_GUIDE2_2,caixa
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Monitor
SETUP_MS_COPY_CHANGE_GUIDE2,Copiar todas as imag da mem
SETUP_MS_COPY_CHANGE_GUIDE2_2,interna
SETUP_MS_FOLDER_CHANGE_GUIDE2,Mudar a pasta p/ gravação
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,imagens
SETUP_MS_FOLDER_CREATE_GUIDE2,Cria uma nova pasta
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formatar o Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Bloquear Senha
SETUP_PASSLOCK_GUIDE,Definir senha p/ bloquear imag
SETUP_PASSLOCK_GUIDE_2,
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Obturador
SETUP_SINGLE,Único
SETUP_SMILEDEMO,Modo demo Sorriso
SETUP_SMILEDEMO_GUIDE2,Def p/ ON p/ modo demo Obt
SETUP_SMILEDEMO_GUIDE2_2,Sorriso
SETUP_TVTYPE,FORMATO TV
SETUP_TVTYPE_GUIDE2,Para seleccionar o formato da TV.
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Actualização
SETUP_USBCONNECT,Ligação USB
SETUP_USBCONNECT_GUIDE2,Modo de saída quando ligado por
SETUP_USBCONNECT_GUIDE2_2,USB
SETUP_VERSION,Versão
SETUP_VERSION_GUIDE2,Verificar versão e actualizar
SETUP_VERSION_GUIDE2_2,firmware
SETUP_VIDEOOUT,Saída video
SETUP_VIDEOOUT_GUIDE2,Saída quando ligada a equip de
SETUP_VIDEOOUT_GUIDE2_2,vídeo
SSMENU_10SEC,10 seg
SSMENU_1SEC,1 seg
SSMENU_3SEC,3 seg
SSMENU_5SEC,5 seg
SSMENU_ACTIVE,Activo
SSMENU_ALL,Todas
SSMENU_BASIC,Básico
SSMENU_DETAIL,Outras Definiç
SSMENU_EFFECTS,Efeitos
SSMENU_FACE_BASIC,Cara 1: Básica
SSMENU_FACE_NOSTALGIC,Cara2: Nostálgica
SSMENU_FACE_STYLISH,Cara 3: Elegante
SSMENU_IMAGE,Imagem
SSMENU_INFOLDER,Pasta
SSMENU_INTERVAL,Interv.
SSMENU_MUSIC,Música
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normal
SSMENU_NOSTALGIC,Nostálgico
SSMENU_REFINE,Filtro
SSMENU_REPEAT,Repetir
SSMENU_SIMPLE,Simples
SSMENU_STYLISH,Elegante
SSMENU_THIS_DATE,Esta data
SSMENU_THIS_EVENT,Este Evento
