CAMMENU_0EV,0EV
GUIDE_CHOOSEFOCUS,Wybór miejsca ostrości dotykiem
GUIDE_DEMO_BACKLIGHT,Wykryto oświetlenie tylne
GUIDE_DEMO_BACKLIGHTPORTRAIT,Wykryto oświetlenie tylne i ludzi
GUIDE_DEMO_LANDSCAPE,Wykryto krajobraz
GUIDE_DEMO_MACRO,Wykryto obiekt bardzo blisko
GUIDE_DEMO_PORTRAIT,Wykryto ludzi
GUIDE_DEMO_TRIPOD,Wykryto zmierzch i statyw
GUIDE_DEMO_TWILIGHT,Wykryto zmierzch
GUIDE_DEMO_TWILIGHTPORTRAIT,Wykryto zmierzch i ludzi
GUIDE_EFFECTLEVEL,Wybierz poziom efektów
GUIDE_EXIT_TOUCH,Kończy po dotknięciu LCD
GUIDE_LIGHTBEAM_LEVEL,Wybierz poziom prom światła
GUIDE_RANGE,Wybierz zakres efektu
GUIDE_RESIZE,Zmiana rozmiaru zakończona
GUIDE_RETOUCH_COMPLETE,Retusz jest zakończony
GUIDE_RETRO_LIGHT,Wybiera zakres jasności
GUIDE_ROTATEIMG,Dotknij obr który chcesz obrócić
GUIDE_SAVESIZE,Wybierz rozmiar przezn do zapisu
GUIDE_SELECTFACE,Wybierz twarz dotykiem
GUIDE_SELECTFAV,Wybierz katalog Ulubione
GUIDE_SMILEDEMO_START,Wybierz ikonę uśmiechu aby zacząć
GUIDE_SMILESHUTTER_EXIT,Wybierz ikonę uśmiechu aby wyjść
GUIDE_STARTIMG,Dotknij pierwsze zdj pok slajdów
GUIDE_TOUCHFAV,Dotknij katalog Ulubione
GUIDE_TOUCHIMG,Dotknij obraz
GUIDE_ZOOMIN_TOUCH,Dotknij punktu i go powiększ
GUIDE_ZOOMIN_TOUCHED,Powiększa dotknięte miejsce
HOME,HOME
HOME_CAM,Nagrywanie
HOME_CAM_GUIDE2,Nagrywa zdjęcia lub filmy
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Komunikacja
HOME_ETC_BGMTOOL,Narzędzie muzyczne
HOME_ETC_BGMTOOL_GUIDE2,Zarządza muzyką
HOME_ETC_BGMTOOL_GUIDE2_2,do pokazu slajdów
HOME_ETC_PRINT_GUIDE2,Drukuje obrazy
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Zarządzanie pamięcią
HOME_MEMORY_GUIDE2,Zarządza nośnikami
HOME_MEMORY_GUIDE2_2,nagrywania
HOME_MEMORY_INTERNALMEMORYTOOL,Narzędzie pamięci wew
HOME_MEMORY_MEMORYSTICKTOOL,Narzędzie Memory Stick
HOME_MEMORY_MEMORYTOOL,Narzędzie pamięci
HOME_NETWORK,Internet
HOME_NETWORK_GUIDE,Łączy z Internetem
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Oglądanie obrazów
HOME_PLAY1,Oglądanie obrazów 1
HOME_PLAY2,Oglądanie obrazów 2
HOME_PLAY_INDEX_GUIDE2,Wyświetla wiele obrazów
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Zobacz pojedynczy obraz
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Auto odtwarzanie z muzyką
HOME_PLAY_SLIDESHOW_GUIDE2_2,i efektami
HOME_PRINT,Druk
HOME_SCENESELECTION,Wybór sceny
HOME_SCRAPBOOK,Teczka podręczna
HOME_SCRAPBOOK_GUIDE,Automatycznie tworzy
HOME_SCRAPBOOK_GUIDE_2,Teczkę podręczną
HOME_SETTINGS,Nastaw.
HOME_SET_CAM,Nastawienia nagryw
HOME_SET_CAM_GUIDE2,Regulacja ustawień
HOME_SET_CAM_GUIDE2_2,nagrywania
HOME_SET_CLOCK,Nastawienie zegara
HOME_SET_CLOCK_GUIDE2,Reguluje datę i czas
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Główne nastawienia
HOME_SET_MAIN_GUIDE2,Regulacja głównych
HOME_SET_MAIN_GUIDE2_2,ustawień
HOME_SLIDESHOW,Slajdy
HOME_VIEW_DATE,Widok daty
HOME_VIEW_DATE_GUIDE2,Wyświetla obrazy według
HOME_VIEW_DATE_GUIDE2_2,daty wykonania zdjęcia
HOME_VIEW_EVENT,Widok wydarzenia
HOME_VIEW_EVENT_GUIDE,Autom. sortuje zdjęcia
HOME_VIEW_EVENT_GUIDE_2,w grupy do wyświetlenia
HOME_VIEW_FAV,Ulubione
HOME_VIEW_FAV_GUIDE2,Wyświetla obrazy
HOME_VIEW_FAV_GUIDE2_2,w Ulubionych
HOME_VIEW_FOLDER,Widok katalogu
HOME_VIEW_FOLDER_GUIDE2,Wyświetla obrazy
HOME_VIEW_FOLDER_GUIDE2_2,w katalogu DCF
KEY_FLASH_AUTO_GUIDE,Lampa błysk auto
KEY_FLASH_AUTO_GUIDE_2,Błyska automatycznie
KEY_FLASH_OFF,Lampa błysk wyłączona
KEY_FLASH_OFF_GUIDE,Lampa błysk wyłączona
KEY_FLASH_OFF_GUIDE_2,Brak błysku
KEY_FLASH_ON,Lampa błysk włączona
KEY_FLASH_ON_GUIDE,Lampa błysk włączona
KEY_FLASH_ON_GUIDE_2,Błysk zawsze używany
KEY_FLASH_SYNCHRO_GUIDE,Oświetla obiekt
KEY_FLASH_SYNCHRO_GUIDE_2,i dalekie tło
KEY_MACRO_AUTO_GUIDE,Autofokus od zbliżenia
KEY_MACRO_AUTO_GUIDE_2,do nieskończoności
KEY_MACRO_NEAR,Makro włączone
KEY_MACRO_NEAR_GUIDE,Ostrość z priorytetem
KEY_MACRO_NEAR_GUIDE_2,na bardzo bliskich obiektach
KEY_MAGNIFY_ON,Możliwe zdjęcia z bliska
KEY_MAGNIFY_ON_GUIDE,Możliwe zdjęcia z bliska
KEY_MAGNIFY_ON_GUIDE_2,Dla dużych zbliżeń
KEY_SELFTIMER_10_GUIDE,Zdjęcie po 10 sekundach
KEY_SELFTIMER_10_GUIDE_2,od naciśnięcia spustu
KEY_SELFTIMER_2_GUIDE,Zdjęcie po 2 sekundach
KEY_SELFTIMER_2_GUIDE_2,od naciśnięcia spustu
KEY_SELFTIMER_OFF_GUIDE,Samowyzwalacz wyłączony
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,W trakcie pracy…
MSG_AVI_MAKING,Tworzy nowy plik zarządzania
MSG_CAPTURING,Rejestracja…
MSG_CLOSEEYE_DETECT,Wykryto zamknięte oczy
MSG_CONFIRM_UPDATE,Wybierz uaktualnienie OK
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Łączy…
MSG_CONNECTING_MASSSTORAGE,Łączy do Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Łączy z Internetem…
MSG_CONNECTING_PICTBRIDGE,Łączy z urządzeniem PictBridge…
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Łączy do
MSG_CONNECTING_PTPMTP_2,PTP/MTP…
MSG_CONNECT_PC,Podłącz do komputera
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Podłącz do urządz. PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Wszystkie dane z pamięci
MSG_COPYING,Kopiowanie…
MSG_COPYING_2,
MSG_COPY_2,wewnętrznej zostaną skopiowane
MSG_CREATING_RECFOLDER,Katalog REC tworzony
MSG_CURRENTVERSION,Aktualna wersja
MSG_ENTRY_OVER,Maksymalna liczba obrazów
MSG_ENTRY_OVER_2,została przekroczona
MSG_EXITTING_NETWORK,Zamyka połączenie z Internetem…
MSG_FORMATTING_BGM,Formatuje Muzyka…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formatuje pamięć wewnętrzną…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formatuje Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Wszystkie pliki muzyczne będą
MSG_FORMAT_BGM_2,skasowane
MSG_FORMAT_INTERNALMEMORY,Wszystkie dane z pamięci
MSG_FORMAT_INTERNALMEMORY_2,wewnętrznej zostaną skasowane
MSG_FORMAT_MS,Wszyskie dane na Memory Stick
MSG_FORMAT_MS_2,zostaną skasowane
MSG_FORWARDING,Przesyła dane…
MSG_HOUSING,Działanie jest zmienione
MSG_INITIALIZE_ALLSETTINGS,Zerowanie wszystkich ustawień
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Nowa wersja
MSG_NOTTURNOFF,Nie wyłączaj zasilania
MSG_PASSLOCK_PASS_CANCEL,Nastawienie hasła
MSG_PASSLOCK_PASS_CANCEL_2,zostało anulowane
MSG_PASSLOCK_PASS_RESET,Hasło zostało wyzerowane
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Tryb zerowania hasła
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Hasło zostało nastawione
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Drukuje…
MSG_PROCESSING,Przetwarzanie…
MSG_RECORDING,Nagrywanie…
MSG_RECORD_MS,Nagrywa na Memory Stick
MSG_RECOVER,Odzyskaj dane
MSG_RECOVERINGFILE,Odzyskiwanie pliku
MSG_RECOVERINGFILE_2,zarządzania obrazami…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Zob. "Instrukcja uaktualnienia
MSG_SEE_SOFTWAREUPDATE_INST_2,oprogramow. "
MSG_SMILEDEMO_GUIDE,Uśmiech będzie autom. uchwycony
MSG_SMILEDEMO_PROCESSING,Pokaz funkcji zdjęcia z uśmiechem
MSG_SMILESHUTTER_PROCESSING,Wykrywa uśmiech
MSG_SMILE_END1,Liczba zdjęć
MSG_SOFTWAREUPDATE,Uaktualnij oprog.
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Otwiera dostęp do Internetu…
MSG_START_BROWSER,Otwiera przeglądarkę internetową…
MSG_TOUCH_X_CENTER,Dotknij środka znaku "×"
MSG_TVOUT,Wyjście TV aktywne…
MSG_USBMENU,Włącz [MENU]
PASSLOCK_PASS_CLEAR,Wprowadź kod zerowania
PASSLOCK_PASS_INPUT,Wprowadź hasło
PASSLOCK_PASS_REINPUT,Powtórz hasło
PASSLOCK_PASS_SET,Ustaw hasło
PBMENU_ALBUM_GUIDE,Powrót do Albumu
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Tło
PBMENU_BLOG_GUIDE,Zmniejsza rozmiar obrazu i
PBMENU_BLOG_GUIDE_2,zapisuje jako nowy obraz
PBMENU_DATEALL,Wszyst obr w zakresie dat
PBMENU_DATEALL_CLEAR,Usuwa wszyst w zakr dat
PBMENU_DATEALL_ENTRY,Dodaje wszyst w zakr dat
PBMENU_DATEALL_SET,Nastawia wszyst w zakr dat
PBMENU_DATELIST,Lista dat
PBMENU_DATELIST_GUIDE,Wybiera datę, aby obejrzeć
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Kasuj
PBMENU_DELETE_ALL_GUIDE,Skasuj wszystkie obrazy
PBMENU_DELETE_ALL_GUIDE_2,w tym katalogu
PBMENU_DELETE_DATEALL_GUIDE,Kasuje wszystkie obrazy
PBMENU_DELETE_DATEALL_GUIDE_2,w tym zakresie dat
PBMENU_DELETE_EVENTALL_GUIDE,Kasuje wszystkie obrazy
PBMENU_DELETE_EVENTALL_GUIDE_2,tego wydarzenia
PBMENU_DELETE_SELECT_GUIDE,Kasuje wiele wybranych
PBMENU_DELETE_SELECT_GUIDE_2,obrazów
PBMENU_DELETE_SINGLE_GUIDE,Kasuje obraz
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Kasuje znaczniki druku
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,wszystkich obr w katalogu
PBMENU_DPOF_ALL_SET_GUIDE,Dodaje znaczniki druku do
PBMENU_DPOF_ALL_SET_GUIDE_2,wszystkich obr w katalogu
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Kasuje znaczniki druku na
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,wszyst obr w tym zakr dat
PBMENU_DPOF_DATEALL_SET_GUIDE,Dodaje znaczniki druku do
PBMENU_DPOF_DATEALL_SET_GUIDE_2,wszyst obr w tym zakr dat
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Kasuje znaczniki druku do
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,wszystkich obr. tego wydarz.
PBMENU_DPOF_EVENTALL_SET_GUIDE,Dodaje znaczniki druku do
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,wszystkich obr. tego wydarz.
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Kasuje znaczniki druku na
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,wszyst obr w tej grupie
PBMENU_DPOF_FAVALL_SET_GUIDE,Dodaje znaczniki druku na
PBMENU_DPOF_FAVALL_SET_GUIDE_2,wszyst obr w tej grupie
PBMENU_DPOF_SELECT_GUIDE,Włącza/wyłącza znaczniki
PBMENU_DPOF_SELECT_GUIDE_2,druku na wielu wybr. obr.
PBMENU_DPOF_SINGLE_GUIDE,Włącza/wyłącza znaczniki
PBMENU_DPOF_SINGLE_GUIDE_2,druku na wybranym obrazie
PBMENU_EDIT,Retusz
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mail
PBMENU_EDIT_BW,Częściowy kolor
PBMENU_EDIT_BW_GUIDE,Otacza wybrany punkt
PBMENU_EDIT_BW_GUIDE_2,jednobarwną otoczką
PBMENU_EDIT_CROSS,Filtr do efektu rozbłysku
PBMENU_EDIT_CROSS_GUIDE,Dodaje efekt rozbłysku
PBMENU_EDIT_CROSS_GUIDE_2,do jasnych punktów obrazu
PBMENU_EDIT_FISHEYE,Efekt rybiego oka
PBMENU_EDIT_FISHEYE_GUIDE,Dodaje efekt rybiego oka
PBMENU_EDIT_FISHEYE_GUIDE_2,wokół wybranego punktu
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Promieniste rozmazanie
PBMENU_EDIT_RADIATION_GUIDE,Wybrany punkt obrazu otacza
PBMENU_EDIT_RADIATION_GUIDE_2,promienistym rozmazaniem
PBMENU_EDIT_REDEYE,Korekcja czerwonych oczu
PBMENU_EDIT_REDEYE_GUIDE,Usuwa czerwień oczu
PBMENU_EDIT_REDEYE_GUIDE_2,spowodowaną błyskiem
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Rozmazuje zarys aby
PBMENU_EDIT_RETRO2_GUIDE_2,stworzyć efekt nostalgii
PBMENU_EDIT_SHARPFOUCS,Maskowanie nieostrości
PBMENU_EDIT_SHARPFOUCS_GUIDE,Wyostrza obraz wokół
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,wybranego punktu
PBMENU_EDIT_SMILE,Uśmiechy
PBMENU_EDIT_SMILE_GUIDE,Modyfikuje twarze, aby
PBMENU_EDIT_SMILE_GUIDE_2,wyglądały uśmiechnięte
PBMENU_EDIT_SOFTFOUCS,Miękkie ogniskowanie
PBMENU_EDIT_SOFTFOUCS_GUIDE,Rozmazuje obrzeża
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,wybranego fragmentu
PBMENU_EDIT_TRIMMING,Przycin
PBMENU_EDIT_TRIMMING_GUIDE,Przycina obrazy i usuwa
PBMENU_EDIT_TRIMMING_GUIDE_2,niechciane fragmenty
PBMENU_EVENTALL,Wszystkie w Wydarzeniu
PBMENU_EVENTALL_CLEAR,Usuwa zawartość tego wyd.
PBMENU_EVENTALL_ENTRY,Dodaje zawartość Wydarz.
PBMENU_EVENTALL_SET,Nast. wszystko w tym wyd.
PBMENU_EVENTLIST,Lista wydarzeń
PBMENU_EVENTLIST_GUIDE,Wybiera wydarzenie
PBMENU_EVENTLIST_GUIDE_2,do obejrzenia
PBMENU_FAV,Ulubione
PBMENU_FAV1,Ulubione 1
PBMENU_FAV2,Ulubione 2
PBMENU_FAV3,Ulubione 3
PBMENU_FAV4,Ulubione 4
PBMENU_FAV5,Ulubione 5
PBMENU_FAV6,Ulubione 6
PBMENU_FAVALL,Wszystko w Ulubionych
PBMENU_FAVALL_CLEAR,Usuwa wszyst z Ulubionych
PBMENU_FAVALL_ENTRY,Dodaje zawartość Ulub.
PBMENU_FAVALL_SET,Nast wszystko w tej grupie
PBMENU_FAV_ALL_CLEAR_GUIDE,Usuwa wszystkie obrazy
PBMENU_FAV_ALL_CLEAR_GUIDE_2,z Ulubionych
PBMENU_FAV_CLEAR,Usuwa Ulubione
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Usuwa wszystkie obr w tym
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,zakresie dat z Ulubionych
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Usuwa wszystkie obr. tego
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,wydarzenia z Ulubionych
PBMENU_FAV_ENTRY,Dodaje do Ulubionych
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Dodaje wszystkie obr w tym
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,zakresie dat do Ulubionych
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Dodaje wszystkie obr. tego
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,wydarzenia do Ulubionych
PBMENU_FAV_SELECT_GUIDE,Dodaje/Usuwa wybrane
PBMENU_FAV_SELECT_GUIDE_2,obrazy do/z Ulubionych
PBMENU_FAV_SET,Dodaje/Usuwa Ulubione
PBMENU_FAV_SINGLE_GUIDE,Dodaje/Usuwa ten obraz
PBMENU_FAV_SINGLE_GUIDE_2,do/z Ulubionych
PBMENU_FOLDERALL,Wszyst. w tym katalogu
PBMENU_FOLDERALL_CLEAR,Usuwa zawartość tego kat.
PBMENU_FOLDERALL_ENTRY,Dodaje zawartość katalogu
PBMENU_FOLDERALL_SET,Nastawia zawartość tego kat
PBMENU_FOLDERJUMP,Wybierz katalog
PBMENU_FRAME,Ramka
PBMENU_HDTV_GUIDE,Przycina obr do rozm 16:9
PBMENU_HDTV_GUIDE_2,i zapisuje jako nowy obraz
PBMENU_IMAGESAVE,Zapisuje jako obraz
PBMENU_MULTIPLEIMAGES,Wiele obrazów
PBMENU_MULTIPLEPAGESAVE,Wybiera strony i zapisuje
PBMENU_MULTIRESIZE,Wiele zmian wielkości
PBMENU_PAGESAVE,Zapisuje tę stronę
PBMENU_PAINT,Maluj
PBMENU_PAINT_GUIDE,Dodaje malowanie, stempel
PBMENU_PAINT_GUIDE_2,lub ramkę do obrazu
PBMENU_PBFOLDER_GUIDE,Wybiera katalog
PBMENU_PBFOLDER_GUIDE_2,do odtwarzania
PBMENU_PRINT_ALL_GUIDE,Drukuje wszystkie obrazy
PBMENU_PRINT_ALL_GUIDE_2,w katalogu
PBMENU_PRINT_DATEALL_GUIDE,Drukuje wszystkie obrazy w
PBMENU_PRINT_DATEALL_GUIDE_2,tym zakresie dat
PBMENU_PRINT_EVENTALL_GUIDE,Drukuje wszystkie obrazy
PBMENU_PRINT_EVENTALL_GUIDE_2,tego wydarzenia
PBMENU_PRINT_FAVALL_GUIDE,Drukuje wszystkie obrazy w
PBMENU_PRINT_FAVALL_GUIDE_2,tej grupie Ulubionych
PBMENU_PRINT_SELECT_GUIDE,Drukuje wiele wybranych
PBMENU_PRINT_SELECT_GUIDE_2,obrazów
PBMENU_PRINT_SINGLE_GUIDE,Drukuje obrazy
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Chroń
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Wyłącza ochronę wszystkich
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,obrazów w katalogu
PBMENU_PROTECT_ALL_SET_GUIDE,Włącza ochronę wszystkich
PBMENU_PROTECT_ALL_SET_GUIDE_2,obrazów w katalogu
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Wyłącza ochronę wszystkich
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,obrazów w tym zakresie dat
PBMENU_PROTECT_DATEALL_SET_GUIDE,Włącza ochronę wszystkich
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,obrazów w tym zakresie dat
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Wyłącza ochronę wszystkich
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,obrazów tego wydarzenia
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Włącza ochronę wszystkich
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,obrazów tego wydarzenia
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Wyłącza ochronę wszystkich
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,obrazów w tej grupie
PBMENU_PROTECT_FAVALL_SET_GUIDE,Włącza ochronę wszystkich
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,obrazów w tej grupie
PBMENU_PROTECT_SELECT_GUIDE,Włącza/wyłącza ochronę
PBMENU_PROTECT_SELECT_GUIDE_2,wielu wybranych obrazów
PBMENU_PROTECT_SINGLE_GUIDE,Włącza/wyłącza
PBMENU_PROTECT_SINGLE_GUIDE_2,ochronę obrazu
PBMENU_REFINE,Filtrowanie przez twarze
PBMENU_REFINE_BABY,Niemowlęta
PBMENU_REFINE_BABY_GUIDE,Znajduje i wyświetla obrazy
PBMENU_REFINE_BABY_GUIDE_2,z niemowlętami
PBMENU_REFINE_CHILD,Dzieci
PBMENU_REFINE_CHILD_GUIDE,Znajduje i wyświetla obrazy
PBMENU_REFINE_CHILD_GUIDE_2,z twarzami dzieci
PBMENU_REFINE_CLEAR_GUIDE,Wyświetla wszystkie obrazy
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Wszyscy ludzie
PBMENU_REFINE_FACE_GUIDE,Znajduje i wyświetla obrazy
PBMENU_REFINE_FACE_GUIDE_2,z twarzami ludzi
PBMENU_REFINE_SMILE,Uśmiechy
PBMENU_REFINE_SMILE_GUIDE,Znajduje i wyświetla obrazy
PBMENU_REFINE_SMILE_GUIDE_2,z uśmiechniętymi twarzami
PBMENU_ROTATE,Obróć
PBMENU_ROTATE_GUIDE,Obraca obrazy
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Zapisuje wszyst. str. w Teczce
PBMENU_SCRAPBOOKALL_GUIDE,Zapisuje wszystkie str. Teczki
PBMENU_SCRAPBOOKALL_GUIDE_2,podręcznej jako obrazy
PBMENU_SHARE_CLEAR,Usuwa Znak udostępniania
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Usuwa wszyst. obr. w tym
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,zakr. dat ze Zn. udostępniania
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Usuwa wszystkie obr. tego
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,wydarz. ze Zn. udostępniania
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Usuwa wszyst. obrazy w tej
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,grupie ze Zn. udostępniania
PBMENU_SHARE_ENTRY,Dodaje do Znaku udostępn.
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Dodaje wszyst. obrazy w tym
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,zakr. dat do Znaku udostępn.
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Dodaje wszyst. obrazy tego
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,wydarz. do Zn. udostępniania
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Dodaje wszyst. obrazy w tej
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,grupie do Zn. udostępniania
PBMENU_SHARE_SELECT_GUIDE,Dodaje/Usuwa wybrane obr.
PBMENU_SHARE_SELECT_GUIDE_2,do/ze Znaku udostępniania
PBMENU_SHARE_SET,Dodaje/Usuwa Znak udost.
PBMENU_SHARE_SINGLE_GUIDE,Dodaje/Usuwa ten obraz do/
PBMENU_SHARE_SINGLE_GUIDE_2,ze Znaku udostępniania
PBMENU_SLIDESHOW_GUIDE,Autom. Odtwarzanie
PBMENU_SLIDESHOW_GUIDE_2,z muzyką i efektami
PBMENU_THISIMAGE,Ten obraz
PBMENU_THISPAGE_GUIDE,Zapisuje obraz tej strony
PBMENU_THISPAGE_GUIDE_2,Teczki podręcznej
PBMENU_VIEWSELECT,Tryb oglądania
PBMENU_VOLUMESETTINGS,Nastawienia głośności
PBMENU_VOLUME_GUIDE,Reguluje głośność odtw
PBMENU_VOLUME_GUIDE_2,pokazu slajdów/filmu
PBMENU_WIDEZOOM,Wyśw zoomu szer
PBMENU_WSCREEN_GUIDE,Przycina obr do rozm 16:9
PBMENU_WSCREEN_GUIDE_2,i wyświetla
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1-zdj. /Ramka
PRINTMENU_1PICNOBORDER,1-zdj/Bez ramki
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2-zdjęcia
PRINTMENU_3PICS,3-zdjęcia
PRINTMENU_4PICS,4-zdjęcia
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8-zdjęć
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Data
PRINTMENU_DATE_A,Data
PRINTMENU_DAYANDTIME,Dzień&Godz
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Szeroki obraz
PRINTMENU_INDEX,Indeks
PRINTMENU_INDEXPRINT,Wydruk indeksu
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Listowy
PRINTMENU_PICTUREINPAPER,Układ
PRINTMENU_QUANTITY,Ilość
PRINTMENU_SIZE,Rozmiar
SAVE,Zapisz
SETUP_AFILLUMINATOR,Wspomaganie AF
SETUP_AFILLUMINATOR_GUIDE2,Doświetlanie obiektu w słabym
SETUP_AFILLUMINATOR_GUIDE2_2,świetle
SETUP_AFMODE,Tryb AF
SETUP_AFMODE_GUIDE2,Nastawienia autofokusa
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Auto podgląd
SETUP_AUTOREVIEW_GUIDE2,Podgląd obrazów 2 sek.
SETUP_AUTOREVIEW_GUIDE2_2,po wykonaniu
SETUP_BEEP,Brzęczyk
SETUP_BEEP_GUIDE2,Nastawienia sygnału
SETUP_BEEP_GUIDE2_2,dźwiękowego
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Zmienia muzykę prezentacji zdjęć
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Kasuje całą muzykę prezentacji
SETUP_BGMTOOL_FORMAT_GUIDE2_2,zdjęć
SETUP_BGM_DOWNLOAD,Pobierz muzykę
SETUP_BGM_FORMAT,Formatuj muzykę
SETUP_CALIBRATION,Kalibrowanie
SETUP_CAM1,Nastawienia nagrywania 1
SETUP_CAM2,Nastawienia nagrywania 2
SETUP_CHANGERECFOLDER,Zmień katalog REC
SETUP_CLOCK_GUIDE2,Reguluje datę i czas
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
